Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",2,L3: Higher professional occupations,38
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",104
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",4,L7: Intermediate occupations,48
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",5,L8 and L9: Small employers and own account workers,44
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",6,L10 and L11: Lower supervisory and technical occupations,27
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",7,L12: Semi-routine occupations,61
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",8,L13: Routine occupations,42
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",9,L14.1: Never worked,99
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",10,L14.2: Long-term unemployed,13
E05013584,Yiewsley,5,"Asian, Asian British or Asian Welsh: Other Asian",11,L15: Full-time students,59
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",-8,Does not apply,241
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,L1 and L2: Large employers and higher managerial and administrative occupations,15
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,L3: Higher professional occupations,44
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",106
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,L7: Intermediate occupations,59
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,L8 and L9: Small employers and own account workers,35
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,L10 and L11: Lower supervisory and technical occupations,19
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,L12: Semi-routine occupations,92
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",8,L13: Routine occupations,43
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",9,L14.1: Never worked,50
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",10,L14.2: Long-term unemployed,19
E05013584,Yiewsley,6,"Black, Black British, Black Welsh, Caribbean or African: African",11,L15: Full-time students,122
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",-8,Does not apply,37
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,L1 and L2: Large employers and higher managerial and administrative occupations,6
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2,L3: Higher professional occupations,7
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",48
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,L7: Intermediate occupations,28
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5,L8 and L9: Small employers and own account workers,4
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6,L10 and L11: Lower supervisory and technical occupations,7
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7,L12: Semi-routine occupations,28
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8,L13: Routine occupations,22
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9,L14.1: Never worked,11
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",10,L14.2: Long-term unemployed,4
E05013584,Yiewsley,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",11,L15: Full-time students,13
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",-8,Does not apply,51
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2,L3: Higher professional occupations,3
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",14
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4,L7: Intermediate occupations,6
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5,L8 and L9: Small employers and own account workers,0
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6,L10 and L11: Lower supervisory and technical occupations,4
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7,L12: Semi-routine occupations,12
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",8,L13: Routine occupations,6
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9,L14.1: Never worked,6
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10,L14.2: Long-term unemployed,0
E05013584,Yiewsley,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",11,L15: Full-time students,6
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,-8,Does not apply,63
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,1,L1 and L2: Large employers and higher managerial and administrative occupations,3
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,2,L3: Higher professional occupations,8
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",15
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,4,L7: Intermediate occupations,9
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,5,L8 and L9: Small employers and own account workers,3
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,6,L10 and L11: Lower supervisory and technical occupations,0
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,7,L12: Semi-routine occupations,6
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,8,L13: Routine occupations,3
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,9,L14.1: Never worked,2
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,10,L14.2: Long-term unemployed,1
E05013584,Yiewsley,9,Mixed or Multiple ethnic groups: White and Asian,11,L15: Full-time students,11
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,-8,Does not apply,50
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,2,L3: Higher professional occupations,2
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",12
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,4,L7: Intermediate occupations,5
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,5,L8 and L9: Small employers and own account workers,3
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,6,L10 and L11: Lower supervisory and technical occupations,4
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,7,L12: Semi-routine occupations,5
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,8,L13: Routine occupations,3
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,9,L14.1: Never worked,3
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,10,L14.2: Long-term unemployed,1
E05013584,Yiewsley,10,Mixed or Multiple ethnic groups: White and Black African,11,L15: Full-time students,8
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,-8,Does not apply,69
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,1,L1 and L2: Large employers and higher managerial and administrative occupations,3
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2,L3: Higher professional occupations,5
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",19
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4,L7: Intermediate occupations,10
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,L8 and L9: Small employers and own account workers,3
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,L10 and L11: Lower supervisory and technical occupations,6
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,L12: Semi-routine occupations,3
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,8,L13: Routine occupations,6
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,9,L14.1: Never worked,9
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,10,L14.2: Long-term unemployed,3
E05013584,Yiewsley,11,Mixed or Multiple ethnic groups: White and Black Caribbean,11,L15: Full-time students,19
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,-8,Does not apply,63
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,L1 and L2: Large employers and higher managerial and administrative occupations,3
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,L3: Higher professional occupations,6
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",18
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,L7: Intermediate occupations,4
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5,L8 and L9: Small employers and own account workers,5
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6,L10 and L11: Lower supervisory and technical occupations,3
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7,L12: Semi-routine occupations,10
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8,L13: Routine occupations,12
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,9,L14.1: Never worked,9
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,10,L14.2: Long-term unemployed,2
E05013584,Yiewsley,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,11,L15: Full-time students,15
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",-8,Does not apply,1136
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",1,L1 and L2: Large employers and higher managerial and administrative occupations,104
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",2,L3: Higher professional occupations,213
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",637
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",4,L7: Intermediate occupations,551
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",5,L8 and L9: Small employers and own account workers,335
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",6,L10 and L11: Lower supervisory and technical occupations,267
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",7,L12: Semi-routine occupations,503
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",8,L13: Routine occupations,653
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",9,L14.1: Never worked,415
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",10,L14.2: Long-term unemployed,63
E05013584,Yiewsley,13,"White: English, Welsh, Scottish, Northern Irish or British",11,L15: Full-time students,176
E05013584,Yiewsley,14,White: Irish,-8,Does not apply,4
E05013584,Yiewsley,14,White: Irish,1,L1 and L2: Large employers and higher managerial and administrative occupations,2
E05013584,Yiewsley,14,White: Irish,2,L3: Higher professional occupations,17
E05013584,Yiewsley,14,White: Irish,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",42
E05013584,Yiewsley,14,White: Irish,4,L7: Intermediate occupations,16
E05013584,Yiewsley,14,White: Irish,5,L8 and L9: Small employers and own account workers,2
E05013584,Yiewsley,14,White: Irish,6,L10 and L11: Lower supervisory and technical occupations,9
E05013584,Yiewsley,14,White: Irish,7,L12: Semi-routine occupations,11
E05013584,Yiewsley,14,White: Irish,8,L13: Routine occupations,18
E05013584,Yiewsley,14,White: Irish,9,L14.1: Never worked,5
E05013584,Yiewsley,14,White: Irish,10,L14.2: Long-term unemployed,1
E05013584,Yiewsley,14,White: Irish,11,L15: Full-time students,7
E05013584,Yiewsley,15,White: Gypsy or Irish Traveller,-8,Does not apply,46
E05013584,Yiewsley,15,White: Gypsy or Irish Traveller,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013584,Yiewsley,15,White: Gypsy or Irish Traveller,2,L3: Higher professional occupations,0
E05013584,Yiewsley,15,White: Gypsy or Irish Traveller,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",10
E05013584,Yiewsley,15,White: Gypsy or Irish Traveller,4,L7: Intermediate occupations,2
E05013584,Yiewsley,15,White: Gypsy or Irish Traveller,5,L8 and L9: Small employers and own account workers,2
E05013584,Yiewsley,15,White: Gypsy or Irish Traveller,6,L10 and L11: Lower supervisory and technical occupations,0
