Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05014093,Woolwich Common,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",87
E05014093,Woolwich Common,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,L7: Intermediate occupations,53
E05014093,Woolwich Common,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5,L8 and L9: Small employers and own account workers,20
E05014093,Woolwich Common,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6,L10 and L11: Lower supervisory and technical occupations,18
E05014093,Woolwich Common,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7,L12: Semi-routine occupations,67
E05014093,Woolwich Common,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8,L13: Routine occupations,52
E05014093,Woolwich Common,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9,L14.1: Never worked,43
E05014093,Woolwich Common,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",10,L14.2: Long-term unemployed,13
E05014093,Woolwich Common,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",11,L15: Full-time students,37
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",-8,Does not apply,180
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1,L1 and L2: Large employers and higher managerial and administrative occupations,7
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2,L3: Higher professional occupations,11
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",22
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4,L7: Intermediate occupations,22
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5,L8 and L9: Small employers and own account workers,16
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6,L10 and L11: Lower supervisory and technical occupations,8
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7,L12: Semi-routine occupations,43
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",8,L13: Routine occupations,16
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9,L14.1: Never worked,10
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10,L14.2: Long-term unemployed,13
E05014093,Woolwich Common,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",11,L15: Full-time students,55
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,-8,Does not apply,29
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,2,L3: Higher professional occupations,7
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",13
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,4,L7: Intermediate occupations,6
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,5,L8 and L9: Small employers and own account workers,2
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,6,L10 and L11: Lower supervisory and technical occupations,3
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,7,L12: Semi-routine occupations,4
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,8,L13: Routine occupations,5
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,9,L14.1: Never worked,7
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,10,L14.2: Long-term unemployed,0
E05014093,Woolwich Common,9,Mixed or Multiple ethnic groups: White and Asian,11,L15: Full-time students,5
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,-8,Does not apply,83
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,1,L1 and L2: Large employers and higher managerial and administrative occupations,3
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,2,L3: Higher professional occupations,3
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",15
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,4,L7: Intermediate occupations,11
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,5,L8 and L9: Small employers and own account workers,8
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,6,L10 and L11: Lower supervisory and technical occupations,4
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,7,L12: Semi-routine occupations,4
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,8,L13: Routine occupations,12
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,9,L14.1: Never worked,14
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,10,L14.2: Long-term unemployed,2
E05014093,Woolwich Common,10,Mixed or Multiple ethnic groups: White and Black African,11,L15: Full-time students,15
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,-8,Does not apply,134
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,1,L1 and L2: Large employers and higher managerial and administrative occupations,2
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2,L3: Higher professional occupations,1
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",29
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4,L7: Intermediate occupations,16
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,L8 and L9: Small employers and own account workers,6
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,L10 and L11: Lower supervisory and technical occupations,12
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,L12: Semi-routine occupations,15
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,8,L13: Routine occupations,17
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,9,L14.1: Never worked,11
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,10,L14.2: Long-term unemployed,5
E05014093,Woolwich Common,11,Mixed or Multiple ethnic groups: White and Black Caribbean,11,L15: Full-time students,22
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,-8,Does not apply,118
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,L3: Higher professional occupations,15
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",54
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,L7: Intermediate occupations,14
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5,L8 and L9: Small employers and own account workers,10
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6,L10 and L11: Lower supervisory and technical occupations,4
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7,L12: Semi-routine occupations,7
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8,L13: Routine occupations,20
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,9,L14.1: Never worked,6
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,10,L14.2: Long-term unemployed,2
E05014093,Woolwich Common,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,11,L15: Full-time students,23
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",-8,Does not apply,728
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",1,L1 and L2: Large employers and higher managerial and administrative occupations,110
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",2,L3: Higher professional occupations,221
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",600
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",4,L7: Intermediate occupations,334
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",5,L8 and L9: Small employers and own account workers,199
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",6,L10 and L11: Lower supervisory and technical occupations,149
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",7,L12: Semi-routine occupations,386
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",8,L13: Routine occupations,389
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",9,L14.1: Never worked,387
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",10,L14.2: Long-term unemployed,66
E05014093,Woolwich Common,13,"White: English, Welsh, Scottish, Northern Irish or British",11,L15: Full-time students,152
E05014093,Woolwich Common,14,White: Irish,-8,Does not apply,1
E05014093,Woolwich Common,14,White: Irish,1,L1 and L2: Large employers and higher managerial and administrative occupations,3
E05014093,Woolwich Common,14,White: Irish,2,L3: Higher professional occupations,11
E05014093,Woolwich Common,14,White: Irish,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",37
E05014093,Woolwich Common,14,White: Irish,4,L7: Intermediate occupations,19
E05014093,Woolwich Common,14,White: Irish,5,L8 and L9: Small employers and own account workers,9
E05014093,Woolwich Common,14,White: Irish,6,L10 and L11: Lower supervisory and technical occupations,4
E05014093,Woolwich Common,14,White: Irish,7,L12: Semi-routine occupations,11
E05014093,Woolwich Common,14,White: Irish,8,L13: Routine occupations,17
E05014093,Woolwich Common,14,White: Irish,9,L14.1: Never worked,5
E05014093,Woolwich Common,14,White: Irish,10,L14.2: Long-term unemployed,1
E05014093,Woolwich Common,14,White: Irish,11,L15: Full-time students,3
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,-8,Does not apply,4
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,2,L3: Higher professional occupations,0
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,4,L7: Intermediate occupations,3
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,5,L8 and L9: Small employers and own account workers,1
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,6,L10 and L11: Lower supervisory and technical occupations,0
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,7,L12: Semi-routine occupations,1
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,8,L13: Routine occupations,2
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,9,L14.1: Never worked,2
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,10,L14.2: Long-term unemployed,0
E05014093,Woolwich Common,15,White: Gypsy or Irish Traveller,11,L15: Full-time students,0
E05014093,Woolwich Common,16,White: Roma,-8,Does not apply,14
E05014093,Woolwich Common,16,White: Roma,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014093,Woolwich Common,16,White: Roma,2,L3: Higher professional occupations,3
E05014093,Woolwich Common,16,White: Roma,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1
E05014093,Woolwich Common,16,White: Roma,4,L7: Intermediate occupations,0
E05014093,Woolwich Common,16,White: Roma,5,L8 and L9: Small employers and own account workers,14
E05014093,Woolwich Common,16,White: Roma,6,L10 and L11: Lower supervisory and technical occupations,3
E05014093,Woolwich Common,16,White: Roma,7,L12: Semi-routine occupations,1
E05014093,Woolwich Common,16,White: Roma,8,L13: Routine occupations,13
E05014093,Woolwich Common,16,White: Roma,9,L14.1: Never worked,6
E05014093,Woolwich Common,16,White: Roma,10,L14.2: Long-term unemployed,0
E05014093,Woolwich Common,16,White: Roma,11,L15: Full-time students,2
E05014093,Woolwich Common,17,White: Other White,-8,Does not apply,141
E05014093,Woolwich Common,17,White: Other White,1,L1 and L2: Large employers and higher managerial and administrative occupations,36
E05014093,Woolwich Common,17,White: Other White,2,L3: Higher professional occupations,89
E05014093,Woolwich Common,17,White: Other White,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",188
E05014093,Woolwich Common,17,White: Other White,4,L7: Intermediate occupations,82
E05014093,Woolwich Common,17,White: Other White,5,L8 and L9: Small employers and own account workers,213
E05014093,Woolwich Common,17,White: Other White,6,L10 and L11: Lower supervisory and technical occupations,48
E05014093,Woolwich Common,17,White: Other White,7,L12: Semi-routine occupations,87
E05014093,Woolwich Common,17,White: Other White,8,L13: Routine occupations,137
E05014093,Woolwich Common,17,White: Other White,9,L14.1: Never worked,46
E05014093,Woolwich Common,17,White: Other White,10,L14.2: Long-term unemployed,20
E05014093,Woolwich Common,17,White: Other White,11,L15: Full-time students,93
E05014093,Woolwich Common,18,Other ethnic group: Arab,-8,Does not apply,12
E05014093,Woolwich Common,18,Other ethnic group: Arab,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014093,Woolwich Common,18,Other ethnic group: Arab,2,L3: Higher professional occupations,0
E05014093,Woolwich Common,18,Other ethnic group: Arab,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",7
E05014093,Woolwich Common,18,Other ethnic group: Arab,4,L7: Intermediate occupations,3
E05014093,Woolwich Common,18,Other ethnic group: Arab,5,L8 and L9: Small employers and own account workers,5
E05014093,Woolwich Common,18,Other ethnic group: Arab,6,L10 and L11: Lower supervisory and technical occupations,1
E05014093,Woolwich Common,18,Other ethnic group: Arab,7,L12: Semi-routine occupations,6
E05014093,Woolwich Common,18,Other ethnic group: Arab,8,L13: Routine occupations,1
E05014093,Woolwich Common,18,Other ethnic group: Arab,9,L14.1: Never worked,12
E05014093,Woolwich Common,18,Other ethnic group: Arab,10,L14.2: Long-term unemployed,1
E05014093,Woolwich Common,18,Other ethnic group: Arab,11,L15: Full-time students,7
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,-8,Does not apply,122
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,1,L1 and L2: Large employers and higher managerial and administrative occupations,8
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,2,L3: Higher professional occupations,23
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",48
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,4,L7: Intermediate occupations,34
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,5,L8 and L9: Small employers and own account workers,44
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,6,L10 and L11: Lower supervisory and technical occupations,34
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,7,L12: Semi-routine occupations,72
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,8,L13: Routine occupations,99
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,9,L14.1: Never worked,109
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,10,L14.2: Long-term unemployed,7
E05014093,Woolwich Common,19,Other ethnic group: Any other ethnic group,11,L15: Full-time students,37
E05014094,Woolwich Dockyard,-8,Does not apply,-8,Does not apply,0
E05014094,Woolwich Dockyard,-8,Does not apply,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014094,Woolwich Dockyard,-8,Does not apply,2,L3: Higher professional occupations,0
E05014094,Woolwich Dockyard,-8,Does not apply,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05014094,Woolwich Dockyard,-8,Does not apply,4,L7: Intermediate occupations,0
E05014094,Woolwich Dockyard,-8,Does not apply,5,L8 and L9: Small employers and own account workers,0
E05014094,Woolwich Dockyard,-8,Does not apply,6,L10 and L11: Lower supervisory and technical occupations,0
E05014094,Woolwich Dockyard,-8,Does not apply,7,L12: Semi-routine occupations,0
E05014094,Woolwich Dockyard,-8,Does not apply,8,L13: Routine occupations,0
E05014094,Woolwich Dockyard,-8,Does not apply,9,L14.1: Never worked,0
E05014094,Woolwich Dockyard,-8,Does not apply,10,L14.2: Long-term unemployed,0
E05014094,Woolwich Dockyard,-8,Does not apply,11,L15: Full-time students,0
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",-8,Does not apply,48
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,L1 and L2: Large employers and higher managerial and administrative occupations,3
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,L3: Higher professional occupations,10
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",19
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,L7: Intermediate occupations,7
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,L8 and L9: Small employers and own account workers,9
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,L10 and L11: Lower supervisory and technical occupations,7
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L12: Semi-routine occupations,25
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L13: Routine occupations,12
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",9,L14.1: Never worked,27
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",10,L14.2: Long-term unemployed,3
E05014094,Woolwich Dockyard,1,"Asian, Asian British or Asian Welsh: Bangladeshi",11,L15: Full-time students,20
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",-8,Does not apply,61
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",2,L3: Higher professional occupations,34
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",27
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",4,L7: Intermediate occupations,16
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",5,L8 and L9: Small employers and own account workers,24
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",6,L10 and L11: Lower supervisory and technical occupations,41
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",7,L12: Semi-routine occupations,30
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",8,L13: Routine occupations,35
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",9,L14.1: Never worked,90
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",10,L14.2: Long-term unemployed,9
E05014094,Woolwich Dockyard,2,"Asian, Asian British or Asian Welsh: Chinese",11,L15: Full-time students,15
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",-8,Does not apply,40
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",1,L1 and L2: Large employers and higher managerial and administrative occupations,10
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",2,L3: Higher professional occupations,40
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",42
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",4,L7: Intermediate occupations,16
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",5,L8 and L9: Small employers and own account workers,8
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",6,L10 and L11: Lower supervisory and technical occupations,9
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",7,L12: Semi-routine occupations,23
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",8,L13: Routine occupations,15
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",9,L14.1: Never worked,28
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",10,L14.2: Long-term unemployed,8
E05014094,Woolwich Dockyard,3,"Asian, Asian British or Asian Welsh: Indian",11,L15: Full-time students,22
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",-8,Does not apply,26
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",2,L3: Higher professional occupations,8
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",8
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",4,L7: Intermediate occupations,13
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",5,L8 and L9: Small employers and own account workers,9
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",6,L10 and L11: Lower supervisory and technical occupations,3
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",7,L12: Semi-routine occupations,11
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",8,L13: Routine occupations,9
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",9,L14.1: Never worked,16
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",10,L14.2: Long-term unemployed,1
E05014094,Woolwich Dockyard,4,"Asian, Asian British or Asian Welsh: Pakistani",11,L15: Full-time students,6
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",-8,Does not apply,199
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",1,L1 and L2: Large employers and higher managerial and administrative occupations,17
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",2,L3: Higher professional occupations,33
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",124
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",4,L7: Intermediate occupations,31
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",5,L8 and L9: Small employers and own account workers,44
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",6,L10 and L11: Lower supervisory and technical occupations,58
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",7,L12: Semi-routine occupations,165
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",8,L13: Routine occupations,78
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",9,L14.1: Never worked,137
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",10,L14.2: Long-term unemployed,16
E05014094,Woolwich Dockyard,5,"Asian, Asian British or Asian Welsh: Other Asian",11,L15: Full-time students,78
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",-8,Does not apply,882
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,L1 and L2: Large employers and higher managerial and administrative occupations,44
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,L3: Higher professional occupations,119
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",370
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,L7: Intermediate occupations,246
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,L8 and L9: Small employers and own account workers,194
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,L10 and L11: Lower supervisory and technical occupations,81
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,L12: Semi-routine occupations,375
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",8,L13: Routine occupations,252
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",9,L14.1: Never worked,184
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",10,L14.2: Long-term unemployed,55
E05014094,Woolwich Dockyard,6,"Black, Black British, Black Welsh, Caribbean or African: African",11,L15: Full-time students,405
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",-8,Does not apply,60
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2,L3: Higher professional occupations,14
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",69
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,L7: Intermediate occupations,48
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5,L8 and L9: Small employers and own account workers,23
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6,L10 and L11: Lower supervisory and technical occupations,17
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7,L12: Semi-routine occupations,43
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8,L13: Routine occupations,41
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9,L14.1: Never worked,32
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",10,L14.2: Long-term unemployed,10
E05014094,Woolwich Dockyard,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",11,L15: Full-time students,28
E05014094,Woolwich Dockyard,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",-8,Does not apply,244
