Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013758,Cheam,10,Mixed or Multiple ethnic groups: White and Black African,11,L15: Full-time students,1
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,-8,Does not apply,44
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2,L3: Higher professional occupations,3
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",10
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4,L7: Intermediate occupations,7
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,L8 and L9: Small employers and own account workers,11
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,L10 and L11: Lower supervisory and technical occupations,0
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,L12: Semi-routine occupations,1
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,8,L13: Routine occupations,11
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,9,L14.1: Never worked,1
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,10,L14.2: Long-term unemployed,0
E05013758,Cheam,11,Mixed or Multiple ethnic groups: White and Black Caribbean,11,L15: Full-time students,11
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,-8,Does not apply,45
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,L1 and L2: Large employers and higher managerial and administrative occupations,4
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,L3: Higher professional occupations,10
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",20
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,L7: Intermediate occupations,9
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5,L8 and L9: Small employers and own account workers,7
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6,L10 and L11: Lower supervisory and technical occupations,1
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7,L12: Semi-routine occupations,4
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8,L13: Routine occupations,6
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,9,L14.1: Never worked,2
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,10,L14.2: Long-term unemployed,2
E05013758,Cheam,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,11,L15: Full-time students,14
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",-8,Does not apply,1133
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",1,L1 and L2: Large employers and higher managerial and administrative occupations,437
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",2,L3: Higher professional occupations,697
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1422
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",4,L7: Intermediate occupations,792
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",5,L8 and L9: Small employers and own account workers,770
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",6,L10 and L11: Lower supervisory and technical occupations,213
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",7,L12: Semi-routine occupations,410
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",8,L13: Routine occupations,284
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",9,L14.1: Never worked,290
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",10,L14.2: Long-term unemployed,40
E05013758,Cheam,13,"White: English, Welsh, Scottish, Northern Irish or British",11,L15: Full-time students,289
E05013758,Cheam,14,White: Irish,-8,Does not apply,12
E05013758,Cheam,14,White: Irish,1,L1 and L2: Large employers and higher managerial and administrative occupations,7
E05013758,Cheam,14,White: Irish,2,L3: Higher professional occupations,23
E05013758,Cheam,14,White: Irish,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",66
E05013758,Cheam,14,White: Irish,4,L7: Intermediate occupations,28
E05013758,Cheam,14,White: Irish,5,L8 and L9: Small employers and own account workers,32
E05013758,Cheam,14,White: Irish,6,L10 and L11: Lower supervisory and technical occupations,4
E05013758,Cheam,14,White: Irish,7,L12: Semi-routine occupations,17
E05013758,Cheam,14,White: Irish,8,L13: Routine occupations,13
E05013758,Cheam,14,White: Irish,9,L14.1: Never worked,11
E05013758,Cheam,14,White: Irish,10,L14.2: Long-term unemployed,1
E05013758,Cheam,14,White: Irish,11,L15: Full-time students,5
E05013758,Cheam,15,White: Gypsy or Irish Traveller,-8,Does not apply,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,2,L3: Higher professional occupations,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,4,L7: Intermediate occupations,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,5,L8 and L9: Small employers and own account workers,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,6,L10 and L11: Lower supervisory and technical occupations,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,7,L12: Semi-routine occupations,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,8,L13: Routine occupations,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,9,L14.1: Never worked,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,10,L14.2: Long-term unemployed,0
E05013758,Cheam,15,White: Gypsy or Irish Traveller,11,L15: Full-time students,0
E05013758,Cheam,16,White: Roma,-8,Does not apply,2
E05013758,Cheam,16,White: Roma,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013758,Cheam,16,White: Roma,2,L3: Higher professional occupations,3
E05013758,Cheam,16,White: Roma,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2
E05013758,Cheam,16,White: Roma,4,L7: Intermediate occupations,0
E05013758,Cheam,16,White: Roma,5,L8 and L9: Small employers and own account workers,0
E05013758,Cheam,16,White: Roma,6,L10 and L11: Lower supervisory and technical occupations,0
E05013758,Cheam,16,White: Roma,7,L12: Semi-routine occupations,1
E05013758,Cheam,16,White: Roma,8,L13: Routine occupations,1
E05013758,Cheam,16,White: Roma,9,L14.1: Never worked,1
E05013758,Cheam,16,White: Roma,10,L14.2: Long-term unemployed,0
E05013758,Cheam,16,White: Roma,11,L15: Full-time students,0
E05013758,Cheam,17,White: Other White,-8,Does not apply,97
E05013758,Cheam,17,White: Other White,1,L1 and L2: Large employers and higher managerial and administrative occupations,43
E05013758,Cheam,17,White: Other White,2,L3: Higher professional occupations,93
E05013758,Cheam,17,White: Other White,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",129
E05013758,Cheam,17,White: Other White,4,L7: Intermediate occupations,62
E05013758,Cheam,17,White: Other White,5,L8 and L9: Small employers and own account workers,98
E05013758,Cheam,17,White: Other White,6,L10 and L11: Lower supervisory and technical occupations,15
E05013758,Cheam,17,White: Other White,7,L12: Semi-routine occupations,41
E05013758,Cheam,17,White: Other White,8,L13: Routine occupations,40
E05013758,Cheam,17,White: Other White,9,L14.1: Never worked,16
E05013758,Cheam,17,White: Other White,10,L14.2: Long-term unemployed,3
E05013758,Cheam,17,White: Other White,11,L15: Full-time students,34
E05013758,Cheam,18,Other ethnic group: Arab,-8,Does not apply,19
E05013758,Cheam,18,Other ethnic group: Arab,1,L1 and L2: Large employers and higher managerial and administrative occupations,4
E05013758,Cheam,18,Other ethnic group: Arab,2,L3: Higher professional occupations,27
E05013758,Cheam,18,Other ethnic group: Arab,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",8
E05013758,Cheam,18,Other ethnic group: Arab,4,L7: Intermediate occupations,3
E05013758,Cheam,18,Other ethnic group: Arab,5,L8 and L9: Small employers and own account workers,8
E05013758,Cheam,18,Other ethnic group: Arab,6,L10 and L11: Lower supervisory and technical occupations,1
E05013758,Cheam,18,Other ethnic group: Arab,7,L12: Semi-routine occupations,5
E05013758,Cheam,18,Other ethnic group: Arab,8,L13: Routine occupations,2
E05013758,Cheam,18,Other ethnic group: Arab,9,L14.1: Never worked,6
E05013758,Cheam,18,Other ethnic group: Arab,10,L14.2: Long-term unemployed,1
E05013758,Cheam,18,Other ethnic group: Arab,11,L15: Full-time students,10
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,-8,Does not apply,31
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,1,L1 and L2: Large employers and higher managerial and administrative occupations,12
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,2,L3: Higher professional occupations,50
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",31
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,4,L7: Intermediate occupations,17
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,5,L8 and L9: Small employers and own account workers,25
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,6,L10 and L11: Lower supervisory and technical occupations,4
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,7,L12: Semi-routine occupations,22
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,8,L13: Routine occupations,24
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,9,L14.1: Never worked,15
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,10,L14.2: Long-term unemployed,0
E05013758,Cheam,19,Other ethnic group: Any other ethnic group,11,L15: Full-time students,21
E05013759,Hackbridge,-8,Does not apply,-8,Does not apply,0
E05013759,Hackbridge,-8,Does not apply,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013759,Hackbridge,-8,Does not apply,2,L3: Higher professional occupations,0
E05013759,Hackbridge,-8,Does not apply,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013759,Hackbridge,-8,Does not apply,4,L7: Intermediate occupations,0
E05013759,Hackbridge,-8,Does not apply,5,L8 and L9: Small employers and own account workers,0
E05013759,Hackbridge,-8,Does not apply,6,L10 and L11: Lower supervisory and technical occupations,0
E05013759,Hackbridge,-8,Does not apply,7,L12: Semi-routine occupations,0
E05013759,Hackbridge,-8,Does not apply,8,L13: Routine occupations,0
E05013759,Hackbridge,-8,Does not apply,9,L14.1: Never worked,0
E05013759,Hackbridge,-8,Does not apply,10,L14.2: Long-term unemployed,0
E05013759,Hackbridge,-8,Does not apply,11,L15: Full-time students,0
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",-8,Does not apply,8
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,L1 and L2: Large employers and higher managerial and administrative occupations,3
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,L3: Higher professional occupations,6
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",7
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,L7: Intermediate occupations,5
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,L8 and L9: Small employers and own account workers,2
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,L10 and L11: Lower supervisory and technical occupations,0
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L12: Semi-routine occupations,5
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L13: Routine occupations,0
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",9,L14.1: Never worked,5
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",10,L14.2: Long-term unemployed,0
E05013759,Hackbridge,1,"Asian, Asian British or Asian Welsh: Bangladeshi",11,L15: Full-time students,5
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",-8,Does not apply,15
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",2,L3: Higher professional occupations,28
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",25
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",4,L7: Intermediate occupations,3
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",5,L8 and L9: Small employers and own account workers,3
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",6,L10 and L11: Lower supervisory and technical occupations,3
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",7,L12: Semi-routine occupations,5
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",8,L13: Routine occupations,2
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",9,L14.1: Never worked,2
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",10,L14.2: Long-term unemployed,1
E05013759,Hackbridge,2,"Asian, Asian British or Asian Welsh: Chinese",11,L15: Full-time students,5
E05013759,Hackbridge,3,"Asian, Asian British or Asian Welsh: Indian",-8,Does not apply,91
E05013759,Hackbridge,3,"Asian, Asian British or Asian Welsh: Indian",1,L1 and L2: Large employers and higher managerial and administrative occupations,15
