Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",-8,Does not apply,68
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1,L1 and L2: Large employers and higher managerial and administrative occupations,2
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2,L3: Higher professional occupations,2
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",10
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4,L7: Intermediate occupations,10
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5,L8 and L9: Small employers and own account workers,4
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6,L10 and L11: Lower supervisory and technical occupations,0
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7,L12: Semi-routine occupations,9
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",8,L13: Routine occupations,7
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9,L14.1: Never worked,7
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10,L14.2: Long-term unemployed,1
E05013673,Bowes,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",11,L15: Full-time students,16
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,-8,Does not apply,43
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,2,L3: Higher professional occupations,8
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",16
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,4,L7: Intermediate occupations,7
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,5,L8 and L9: Small employers and own account workers,4
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,6,L10 and L11: Lower supervisory and technical occupations,4
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,7,L12: Semi-routine occupations,2
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,8,L13: Routine occupations,2
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,9,L14.1: Never worked,1
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,10,L14.2: Long-term unemployed,2
E05013673,Bowes,9,Mixed or Multiple ethnic groups: White and Asian,11,L15: Full-time students,5
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,-8,Does not apply,37
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,2,L3: Higher professional occupations,5
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",5
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,4,L7: Intermediate occupations,5
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,5,L8 and L9: Small employers and own account workers,3
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,6,L10 and L11: Lower supervisory and technical occupations,4
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,7,L12: Semi-routine occupations,1
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,8,L13: Routine occupations,3
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,9,L14.1: Never worked,1
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,10,L14.2: Long-term unemployed,1
E05013673,Bowes,10,Mixed or Multiple ethnic groups: White and Black African,11,L15: Full-time students,4
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,-8,Does not apply,61
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2,L3: Higher professional occupations,3
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",10
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4,L7: Intermediate occupations,5
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,L8 and L9: Small employers and own account workers,6
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,L10 and L11: Lower supervisory and technical occupations,2
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,L12: Semi-routine occupations,10
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,8,L13: Routine occupations,8
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,9,L14.1: Never worked,11
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,10,L14.2: Long-term unemployed,3
E05013673,Bowes,11,Mixed or Multiple ethnic groups: White and Black Caribbean,11,L15: Full-time students,17
E05013673,Bowes,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,-8,Does not apply,97
E05013673,Bowes,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,L1 and L2: Large employers and higher managerial and administrative occupations,8
E05013673,Bowes,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,L3: Higher professional occupations,10
E05013673,Bowes,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",26
E05013673,Bowes,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,L7: Intermediate occupations,15
